X,Y,id,enabled,installdat,type,elevation,watertype,diameter,comment,model,status,mfg,surveyelev,globalid,creationda,creator,editdate,editor,icon_url
-104.541103286038,40.4463261244293,ARV140,Yes,,Manual,4682.98,Potable,"1",,,Active,,,94406bd2-d3d3-4ae6-8ce1-e8d4e9f4ba30,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.526662031029,40.4571925537116,ARV141,Yes,,Auto,4666.68,Potable,"1",,,Active,,,773b3497-ae8c-45e9-960c-8f2245ee59e7,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.783132888622,40.4665772106261,ARV142,Yes,,Manual,4739.75,Potable,"1",,,Active,,,8ff223da-f435-49be-8bd7-f5e0bb998691,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.752637217482,40.4582208188136,ARV143,Yes,,Manual,4715.6,Potable,"1",,,Active,,,05a7ab97-d0cd-4248-b861-ab370f7e380a,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.716129057543,40.4525218015321,ARV144,Yes,,Manual,4686.75,Potable,"1",,,Active,,,48bc56b9-e442-48d0-af2c-c2293344e543,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.702132961576,40.4519342388765,ARV145,Yes,,Manual,4710.3,Potable,"1",,,Active,,,13dd9bae-38b8-4720-94c9-75474ad6c22b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.689886095992,40.4460151667073,ARV146,Yes,,Manual,4681.24,Potable,"1",,,Active,,,4629cecb-e149-447f-9b34-5e8b08672788,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.816219240932,40.4658627875944,ARV147,Yes,,Auto,4735.06,Potable,"1",,,Active,,,7fdf49ef-cb26-459e-92fa-34a85a3b5326,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.807019896607,40.5665128750877,ARV148,Yes,2004/09/01,Auto,4976.02,Potable,"1",,,Active,,,96dc0562-23fb-4c48-88ea-47d0be27908b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.071594995194,40.5928631585906,ARV149,Yes,,Auto,4951.07,Potable,"1",,,Active,,,656ed0b3-5375-418e-9661-17bfd826f19c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.611973810339,40.464151678458,ARV150,Yes,,Manual,4693.76,Potable,"1",,,Active,,,313e062b-621c-4323-9994-ef10c5a000a4,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.584696448687,40.4641979348537,ARV151,Yes,,Manual,4707.66,Potable,"1",,,Active,,,e2dca95e-c670-4e5f-901b-2677c02620fe,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.851261309824,40.4889895720507,ARV152,Yes,,Manual,4867.7,Potable,Unknown,,,Active,,,af5b0c35-214d-47ad-b0e2-0c9fba095c80,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.696560633786,40.5729909011551,ARV153,Yes,,Manual,4908.45,Potable,Unknown,,,Active,,,4cd0367e-2d1a-4eb3-b35e-ed38b199701b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.663063220168,40.5959809229394,ARV154,Yes,,Auto,4913.09,Potable,"1",,,Active,,,c932bff2-657d-4eff-a81d-949afc1f41c8,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.707400459574,40.4664840109767,ARV155,Yes,2005/04/01,Auto,4744.51,Potable,"1",,,Active,,,d0b17e31-16ce-4041-b193-510461ca674c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.926590009463,40.5993778808005,ARV156,Yes,,Auto,5153.8,Potable,"1",,,Active,,,d533de6e-c879-4d66-bdca-af23c1c65c86,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.926477275539,40.6066274019005,ARV157,Yes,,Auto,5165.54,Potable,"1",,,Active,,,a1efaf02-7e32-4a0b-9330-218e5ba0bd73,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.926420476741,40.6103432389042,ARV158,Yes,,Auto,5186,Potable,"1",,,Active,,,fb30beff-aa22-4684-b2e6-801bdd5aac94,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.839085225583,40.5080515866367,ARV159,Yes,,Auto,4894.32,Potable,"1",,,Active,,,fff97775-c8d1-4e28-96de-c8ad80ebab2a,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.926240140643,40.6113252703326,ARV160,Yes,,Manual,5198.85,Potable,"1",,,Active,,,ad8a8a02-d9d1-4801-960c-6ece8172b0fa,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.913470920545,40.590640755936,ARV161,Yes,,Auto,5173.48,Potable,"1",,,Active,,,b30c78d1-c316-4a84-9043-2c0b71882ac2,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.60189535307,40.5220497638972,ARV162,Yes,,Manual,4793.51,Potable,"1",,,Active,,,7051670e-8e24-4269-ad82-19a89235132a,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.94494096455,40.5372871548675,ARV163,Yes,,Auto,4955.52,Potable,"1",,,Active,,,f68027ec-2509-4993-884f-161fd965059e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.907970083747,40.5523212131291,ARV164,Yes,,Auto,0,Potable,"1",,,Active,,,5f748978-d044-4c24-9aba-ed600acaf878,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.908007511509,40.552342876134,ARV165,Yes,,Auto,4989.58,Potable,"1",,,Active,,,d492718d-0931-4f87-a9a0-28cae9eda167,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.564674467527,40.4610347028305,ARV166,Yes,,Manual,4712.16,Potable,"1",,,Retired,,,c74d031a-db58-43df-bb35-27cb825c7763,2020/08/28,lkoons,2020/08/28,lkoons,./1.png
-104.564708339653,40.4610463525224,ARV167,Yes,,Auto,4714.22,Potable,"1",,,Retired,,,d37475b4-91ae-428b-add1-34b250159e75,2020/08/28,lkoons,2020/08/28,lkoons,./1.png
-104.536831364538,40.4644410002549,ARV168,Yes,,Auto,4739.54,Potable,"1",,,Active,,,788ac863-d4ac-46ea-89e2-239b3550ff13,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.526725159589,40.4614232135985,ARV169,Yes,,Auto,4689.69,Potable,"1",,,Active,,,f76da84f-229d-4434-a692-ea0779cb3b62,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.526822891559,40.4724589495287,ARV170,Yes,,Manual,4712.28,Potable,"0.75",,,Active,,,3b04dbae-8923-4858-ac2c-948290677007,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545586841478,40.4729608933773,ARV171,Yes,,Manual,4729.93,Potable,Unknown,,,Active,,,e1bcf948-1ccc-47e7-bbb0-e8e28f7f23e7,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.948521099073,40.5808139897347,ARV172,Yes,,Manual,5011.59,Potable,"1",,,Active,,,2089692e-86d1-4904-ad69-8e3134945d32,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.96571034596,40.6298371670335,ARV173,Yes,,Auto,5167.74,Potable,"1",,,Active,,,ceb5dd2b-18cd-4ee2-a87e-96a2e829016c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.879627370308,40.5157813640944,ARV174,Yes,,Manual,4984.79,Potable,"1",,,Active,,,13e26ee0-4497-40af-83e6-6f6e159966cb,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.888879978836,40.5098147428436,ARV175,Yes,,Auto,4900.17,Potable,"1",,,Active,,,52574403-5535-4bfb-a7a7-8c88864d0f4d,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.888963414143,40.5156140332168,ARV176,Yes,,Auto,4914.21,Potable,"1",,,Active,,,7a75c62e-9d44-4a0f-8216-1ce889c68410,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.562130608026,40.4425559725687,ARV177,Yes,,Manual,4644.03,Potable,Unknown,,,Active,,,04cbcac6-9acc-4c8d-b496-9af125a14765,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.56491231178,40.4425541939455,ARV178,Yes,,Manual,4639.98,Potable,Unknown,,,Active,,,dcdb3e97-ac76-416c-865a-1b046d3b3b99,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545845806227,40.4518081460444,ARV179,Yes,,Manual,4675.35,Potable,Unknown,,,Active,,,df7bdd35-7938-49fa-ba06-93f35551171e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.682658657491,40.5106360481324,ARV180,Yes,,Auto,0,Potable,"1",,,Active,,,91adf891-c65c-4165-8022-c58f38c87bb4,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.525667140533,40.4787075528255,ARV181,Yes,,Manual,4716.6,Potable,"1",,,Active,,,f3cac712-82f2-47d6-b25c-1b7b57ebaa15,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.488822847361,40.5009972900885,ARV182,Yes,,Manual,4702.9,Potable,"1",,,Active,,,25487360-7aef-4859-b497-bec835e3e2ff,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.581193438964,40.4280684366562,ARV183,Yes,,Manual,4635.88,Potable,Unknown,,,Active,,,58b7a07b-4a8a-440e-9340-87924d7fb534,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.570429102912,40.4281551023611,ARV184,Yes,,Manual,4631.75,Potable,Unknown,,,Active,,,16cd85b2-9fe6-4954-807e-1c966e48ed4b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.773473450021,40.56411241154,ARV185,Yes,,Manual,4953.04,Potable,Unknown,,,Active,,,24fa5009-9065-45a9-8c17-686b272762dd,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.696354090084,40.6273520583805,ARV186,Yes,,Auto,5012.55,Potable,"1",,,Active,,,43bc775c-cce0-4392-8268-795f22d7c667,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.518457450715,40.4936190058162,ARV187,Yes,,Auto,4706.53,Potable,"1",,,Active,,,7edd95af-0583-4287-b0ea-fb83841aeef4,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.511451814861,40.4936536119717,ARV188,Yes,,Auto,4689.02,Potable,"1",,,Active,,,3e20a14e-7f43-483d-a3da-17a467ba38ad,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.51442851791,40.4936405799962,ARV189,Yes,,Auto,4693.85,Potable,"1",,,Active,,,a9c8904b-a3bb-47f5-9fb7-d36c8c0f9cb4,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.507970051199,40.4945872504277,ARV190,Yes,,Auto,4698.314,Potable,"1",,,Active,,,5ded7441-2482-443f-96f0-f33603e6566b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.865418748585,40.5819639401605,ARV191,Yes,,Auto,0,Potable,"0.75",,,Active,,,2d556814-49d9-4ba7-bdfe-865b9e8a07eb,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.818094841613,40.4781384935622,ARV192,Yes,,Auto,4805.207,Potable,"1",,,Active,,,c5b31879-716c-4ba2-b262-11661b58fdef,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.869830680242,40.5523943531013,ARV193,Yes,,Auto,4973.374,Potable,"2",,,Active,,,4e1c621c-2bc6-40dc-873a-07f87da26bed,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.869936256947,40.5579854867852,ARV194,Yes,,Auto,4999.453,Potable,"1",,,Active,,,4b8ada51-bd1f-4469-8690-89ab3d4d79be,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.933581526042,40.5377771973638,ARV195,Yes,2007/02/01,Auto,4975.747,Potable,"36",,,Active,,,555d3631-0d89-4765-b97d-61529518072b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.888620811087,40.6208076892692,ARV196,Yes,,Auto,5138.301,Potable,"1",,,Active,,,f88c4c04-0ca2-44ff-ada5-e65e9f11bb8d,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.888638018349,40.6186795496893,ARV197,Yes,,Auto,5128.551,Potable,"1",,,Active,,,ec8b6ca1-bb27-484b-ae77-a86dae423224,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.507756166924,40.4427105513127,ARV198,Yes,,Auto,4631.174,Potable,"1",,,Active,Crispin,,45f51c59-40c2-4b4f-9940-5470f438795b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.507917618854,40.4336317184979,ARV199,Yes,,Auto,4612.789,Potable,"1",,,Active,,,3d4006d3-a82d-4c76-9a2e-c44f3f9d2807,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.917462488063,40.6104613904617,ARV200,Yes,,Auto,5266.305,Potable,"1",,PL10,Active,Crispin,,b60542f4-0bfd-408d-8777-4bfdee1ad12f,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.913691876739,40.6105432743729,ARV201,Yes,,Auto,5232.387,Potable,"1",,PL10,Active,Crispin,,8d628327-ac5b-4dab-bf8a-ca849db5a334,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.910424149947,40.6106113185179,ARV202,Yes,,Auto,5237.497,Potable,"1",,PL10,Active,Crispin,,40d6757e-4fd9-4e9b-93c6-9112cdee0734,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.905090625888,40.610716079646,ARV203,Yes,,Auto,5189.271,Potable,"1",,PL10,Active,Crispin,,f74c312e-13df-47b0-a601-84ea37bda195,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.114714455368,40.6001446043082,ARV204,Yes,,Manual,5059.3782,Potable,"1",,,Active,,,4b865312-5e60-4eff-8e9b-f7fa52597010,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.834077408685,40.5310190193243,ARV205,Yes,,Manual,4914.79,Potable,"1",,,Active,,,6fe0f8c5-fd66-4265-ae95-6e95c7c07f44,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.835352902275,40.5340462950544,ARV206,Yes,,Manual,4925.27,Potable,"16",,,Active,,,0fc23168-0cb3-4dd6-b9c3-e83759248305,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.835405574416,40.5378919863692,ARV207,Yes,,Manual,4946.33,Potable,"16",,,Active,,,e18f0cc1-a3be-4e0a-a7f6-310e653c0611,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.929695627735,40.6165988127116,ARV208,Yes,,Auto,5196.062,Potable,"0.75",,PL10,Active,Crispin,,5a67e493-00bc-46b4-97e1-8984ddb84c62,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.926434264738,40.6140495983235,ARV209,Yes,,Auto,5204.512,Potable,"0.75",,PL10,Active,Crispin,,245d056d-8efe-4527-8fbf-a9f80b2521cd,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.926403837892,40.6158227494824,ARV210,Yes,,Auto,5212.049,Potable,"0.75",,PL10,Active,Crispin,,16ba7bc8-f5a5-4e46-8938-11ea9d94806b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.888746550319,40.5671779916082,ARV211,Yes,,Auto,5084.351,Potable,"1",,,Active,Crispin,,0988d859-5aba-4466-9482-e66ccee2f5b0,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.874132199834,40.5670053915525,ARV212,Yes,,Manual,5002.665,Potable,"1",,,Active,Crispin,,82d342c3-07b7-4b86-ba3c-bdba1ec6a88f,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.936930720816,40.639010369877,ARV213,Yes,2007/08/01,Auto,5306.891,Potable,"2",,,Active,APCO,,cb6473ac-ec03-4ea8-a758-de5f27c0f5f2,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.811576163468,40.4807696345488,ARV214,Yes,,Auto,4788.057,Potable,"1",,"55",Active,APCO,,8f3973f4-503c-4a75-8d63-c01663851c25,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.515428796772,40.5081022527672,ARV215,Yes,,Auto,4753.881,Potable,"1",,,Active,,,4819410b-ff4d-4777-a556-614a451620b9,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.906800564905,40.585987052722,ARV216,Yes,2007/10/01,Auto,5203.927,Potable,"0.625",,,Active,,,60f4044d-14e0-4f32-ac3a-c6c1d5959b41,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.906664135176,40.5858857256873,ARV217,Yes,2007/10/01,Auto,5204.01,NonPotable,"0.625",,,Active,,,39b096a5-d69a-4e91-a67b-960b5f2d5a61,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.944284321442,40.5532178363388,ARV218,Yes,,Auto,0,Potable,"6",,,Active,,,5f9ebe68-f8da-4680-9ad0-eb34c8f6a845,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.907734624455,40.5908159849502,ARV219,Yes,2008/04/01,Auto,5207.196,Potable,"0.625",,PL10,Active,Crispin,,3b3c66a5-8b44-433d-a6d9-7f3dd1a0b150,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.816216360955,40.4610755438079,ARV220,Yes,,Auto,4740.692,Potable,Unknown,,,Active,,,985af083-397c-4389-a9ba-221e792838e6,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.816212370069,40.4593604508494,ARV221,Yes,,Auto,4735.297,Potable,Unknown,,,Active,,,f6ad4fa1-a015-44ce-8ba8-c1cfdf405262,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.740703198386,40.4956008587621,ARV222,Yes,,Manual,4835.39,Potable,"6",,,Active,,,026a1737-ddf4-465a-8037-d77a619d5daf,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.734849400172,40.5390560850711,ARV223,Yes,,Manual,4860.696,Potable,"1",,,Active,,,f1282e53-a71e-44d6-b719-89686055f0c8,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.919147783327,40.5229766399081,ARV224,Yes,,Manual,4928.465,Potable,"1",,,Active,,,d75ac32f-ab95-4c95-ba57-06d5e8ca01b8,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.918040726186,40.5238302259296,ARV225,Yes,2008/06/01,Manual,4935.358,Potable,"1",,PL10,Active,Crispin,,cad11418-0c1b-49e6-8ba3-7c98b36c4130,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.550022772643,40.5368268875851,ARV226,Yes,,Auto,4871.596,Potable,"0.75",,"55",Active,APCO,,6ff99705-e529-46d8-9c4c-934d937672c6,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545777485062,40.5368118219111,ARV227,Yes,,Auto,4865.621,Potable,"0.75",,"55",Active,APCO,,65c6ad6d-feeb-44a9-9546-93b06b027f64,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545702211678,40.5299222791616,ARV228,Yes,,Auto,4871.08,Potable,"0.75",,"55",Active,APCO,,bdae4182-6534-41dd-9010-54cd138da4d8,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545726642394,40.5189762168859,ARV229,Yes,2008/08/13,Auto,4845.519,Potable,"1",,,Active,APCO,,02e74ae2-78f8-4bee-9bb5-372be580817c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545877885893,40.4935098566717,ARV230,Yes,2008/08/13,Auto,4843.839,Potable,"1",,,Active,Crispin,,c54bf62d-491b-4dd4-a39f-846884468d68,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545897980049,40.4931585405423,ARV231,Yes,2008/08/01,Auto,4843.183,Potable,"1",,,Active,APCO,,19b7eb51-adb1-4b25-8aab-f2c8ff2ad13c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545659633909,40.5080783928251,ARV232,Yes,,Auto,4846.397,Potable,"1",,,Active,Crispin,,f6817b18-f012-459a-9e17-f28521de71c0,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545668304859,40.5078044556768,ARV233,Yes,,Auto,4845.832,Potable,"1",,,Active,Crispin,,1f6d546c-bd62-4b0a-847e-14989fb1f4d4,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.55489689233,40.5078961609057,ARV234,Yes,,Auto,4895.873,Potable,"1",,,Active,APCO,,44b55ee3-d343-44fc-8c3f-1849d5f3f3b7,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.764786534621,40.5826556137965,ARV235,Yes,2008/10/01,Auto,4942.652,Potable,"1",,,Active,APCO,,4d9dff1a-f582-4fd1-b19e-4d126f4c464a,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.722503218301,40.5827047890435,ARV236,Yes,,Auto,4925.651,Potable,"1",,,Active,APCO,,899e6bfe-4789-4886-b6ed-bd661bd1a44a,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.715381172863,40.5828036948707,ARV237,Yes,,Auto,4932.073,Potable,"1",,,Active,APCO,,63cf1896-d6a9-4fd7-abc6-bc9cd1642778,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.696549925793,40.5743939946098,ARV238,Yes,,Auto,4905.645,Potable,"1",,,Active,APCO,,37612e9e-f8bf-4787-a1f2-782321ace69c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.696583483829,40.5697333690402,ARV239,Yes,,Auto,4891.805,Potable,"1",,,Active,APCO,,f6e74a47-c4a3-48e7-a17d-2162256c8d37,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.696602650376,40.5673968767371,ARV240,Yes,,Auto,4887.304,Potable,"1",,,Active,APCO,,78efdd3d-4878-4bf2-a1d1-c3c6355e4309,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.69671402206,40.5544250658549,ARV241,Yes,,Auto,4901.448,Potable,"1",,,Active,APCO,,58aa9689-a36b-4b26-a91b-82380ccb067b,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.773316935704,40.5825923660142,ARV242,Yes,,Auto,4970.954,Potable,"1",,,Active,Crispin,,604e97e5-b5da-4d72-9097-6f3bbf7e1e6f,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.140664628746,40.5894480968047,ARV243,Yes,,Manual,5146.6042,Potable,"1",,,Active,,,1726f883-9f9f-4238-b97f-91138389e809,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.559176035283,40.5368566173603,ARV244,Yes,2008/11/01,Auto,4851.045,Potable,"1",,,Active,APCO,,1f19879e-e69b-409b-a040-d4e3ec6e1dee,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545582053894,40.5368710698384,ARV245,Yes,2009/01/01,Auto,4866.451,Potable,"1",,,Active,APCO,,59873910-7d2a-4e04-b31c-6e30f71524d2,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.538080323616,40.5370444484553,ARV246,Yes,2009/01/01,Auto,4863.241,Potable,"1",,,Active,APCO,,e2fa8b77-881f-47f7-a69b-20eaa92a50e2,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.528138907293,40.537080183007,ARV247,Yes,2009/01/01,Auto,4875.031,Potable,"1",,,Active,APCO,,cf8937e0-a49c-4763-a0da-ce2c17f5b85f,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.526593700247,40.5370837839726,ARV248,Yes,2009/01/01,Auto,4873.121,Potable,"1",,,Active,APCO,,4e53f48b-9b84-4e32-9b04-3564866f31b0,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.912275172877,40.5231546672477,ARV249,Yes,2009/03/01,Auto,4933.124,Potable,"1",,,Active,APCO,,5996b6a0-84d4-44a0-846c-b1c37626abfe,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.91421838439,40.5231531459567,ARV250,Yes,2009/03/01,Auto,4933.213,Potable,"1",,,Active,APCO,,74437050-6c2a-4d11-832d-92401dbc874e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.545864543158,40.4539610895238,ARV251,Yes,2009/03/01,Auto,4681.855,Potable,"1",,,Active,,,80325886-09bb-4e47-b72c-462db7b9c378,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.546031317797,40.4520328826487,ARV252,Yes,2009/03/01,Auto,4671.549,Potable,"1",,,Active,,,85fd7ad1-a204-426f-8ce2-1bcc73c7192c,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.548454461417,40.4501479181054,ARV253,Yes,2009/03/01,Auto,4662.011,Potable,"1",,,Active,,,b4a52c19-879d-411c-a0b4-4e1173913d42,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.554760295556,40.4498210987231,ARV254,Yes,2009/03/01,Auto,4664.113,Potable,"1",,,Active,,,599d5b0e-8681-45dd-b715-5d2dcc96218e,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.576916754721,40.4932022956435,ARV255,Yes,,Auto,4772.935,Potable,"1",,,Active,APCO,,cc238703-3839-4ec5-bfa7-d2696f5ad9c3,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.742031535781,40.4812942421435,ARV256,Yes,2009/04/01,Auto,4748.782,Potable,"1",,,Active,,,7ef01362-65b9-4457-9595-80d178eca336,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.753349351488,40.4811091648038,ARV257,Yes,2009/04/01,Auto,4759.477,Potable,"0.75",,,Active,Crispin,,09c94b8c-1ad7-43a5-aec2-2459bdbc41df,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.747725794162,40.4812302338635,ARV258,Yes,,Auto,4753.724,Potable,"1",,,Active,APCO,,c899e77d-1c85-4de8-9d1d-81e4ce6d8672,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.846739283335,40.5668353739266,ARV259,Yes,,Auto,5022.856,Potable,"1",,,Active,,,68a95e2c-2b1b-4f93-98cd-b5acb7588cc8,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.839388676472,40.5668615550849,ARV260,Yes,,Auto,5031.302,Potable,"1",,,Active,,,bce10d71-e884-4838-b328-548543fab2b5,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.907251594872,40.5886446164474,ARV261,Yes,2009/06/01,Auto,0,NonPotable,"1",,,Active,APCO,,683024df-2518-4c89-b8f5-947ee10ff9f0,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.818117111086,40.5093087999418,ARV262,Yes,2009/10/01,Auto,0,Potable,"1",,,Active,,,d12b8d20-3bd1-4bef-966d-2b5b760d05ad,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.086193385588,40.5949905614426,ARV263,Yes,,Auto,0,Potable,"2",,,Active,,,1ba78ad8-3baa-44bd-9b30-c500184cebd0,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-105.086199203256,40.5949926083872,ARV264,Yes,,Auto,0,Potable,"2",,,Active,,,7a8b38c7-fd7a-4020-8c66-16c99e0533b0,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.792078449776,40.6215763198644,ARV265,Yes,2010/07/01,Auto,5054.15,Potable,"1",,,Active,APCO,,4591c4fc-01db-4204-b381-f2efae60b733,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.792054311693,40.6153859020697,ARV266,Yes,2010/07/01,Auto,5049.309,Potable,"1",,,Active,APCO,,4aa107b1-f1eb-49a8-9fa1-51352684c7c0,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.792242906292,40.6076518404753,ARV267,Yes,2010/07/01,Auto,5042.209,Potable,"1",,,Active,APCO,,f5f971eb-786b-4c90-93e3-909520d0fb28,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
-104.564062399142,40.5655747222914,ARV268,Yes,,Manual,4919.92,Potable,"1",,,Active,,,f2d92d37-1113-49a6-a993-f00e40cc8454,2020/08/28,lkoons,2020/08/28,lkoons,./0.png
